urls,features
https://www.ringcentral.com/blog/2011/06/are-interruptions-stealing-your-focus/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://tokendigital.bn-zonamultired.com,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
http://distractify.com/post/related/id/5510b9af4a0c4b4305fbd565/skip/10/limit/10/back/0,"[0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+bullssoxacademy/posts/FtmwWNT5Xt6,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.wcupa.edu/infoServices/newsletterSpring17.aspx,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://cheezburger.com/8491578112/funny-comment-fail-obama-politics-racism?ref=rightarrow&siteId=7,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://stackoverflow.com/questions/1143796/remove-a-file-from-a-git-repository-without-deleting-it-from-the-local-filesyste,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+BobbiPrittParasiteGal,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://www.uniquesexygirls.net/cgi-bin/atc/out.cgi?id=19&u=http:/www.experiencebrettjackson.dreamhosters.com/wp-content/plugins/inc/.B6A0E0F97B98509200CBE8DC8A90813A/96478879526111436369212B881EE965/5EFE4EE1CDE8B3DF84EF4DEA939AA5B0/E4E1205F7238E90B308E29077E32E81A473FE78D/DB43C8397D81B9AF8EEEFC39B3CE1D77AA6E7AD9/E3F74AB593863DFC0AC6CD4216B662149754A5AB/1C51F70A771F31724E803A541E6AA7AD1F412527/E4458C837ADB31B10124B969DE4C8F73B5BE8C01/,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
"http://www.datarescue.cl/bace/6e05d829a8959a5a46fe31ab12da91cb/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt","[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://superuser.com/questions/914442/windows-7-wont-install-any-new-hardware-ex-new-usb,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://ap.org/Content/Press-Release/2012/AP-Presidents-photo-exhibit-at-universities-libraries-across-US,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://thechive.com/2015/05/06/tom-cruises-giant-pen-story-narrated-by-kevin-pollak-video/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.partsreadyonline.com/?94a08da1fecbb6e8b46990538c7b50b2=c4ca4238a0b923820dcc509a6f75849b&amp;07ea63d7bf53c21f8fcb93491b1908f5=6c57dc192be4533dab187f956fe229fb&amp;id=1&amp;email=abuse@test.com,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://secure.login.aliexpress.com.coin-balance.com/x...xx%A,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.wikihow.com/https://Adapt-https://a-https://Mousetrap-https://Car-https://for-https://Speed,"[0, 0, 9, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://boaonline.lr-tn.com/us/apply.php,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
https://revolution-admin-10000203003826457975.tk/incorrect_email.html,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://tools.ietf.org/html/draft-bagnulo-cga-ext-02,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://thenextweb.com/apps/2015/05/09/nintendo-will-launch-five-mobile-games-by-2017/gtm.js,"[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://evacollection.gr/skin/adminhtml/default/Paypal-verification,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://variety.com/2015/tv/news/constantine-arrow-season-4-crossover-possibility-1201492462/3782/Variety/ros,"[0, 0, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.grupenaknew.cf/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://lindsayo.com.au/dropbox/,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%84%D8%B9%D8%AB%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D9%82%D8%A7%D8%B9%D8%A9-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-2E00AC07-CEF1-47C8-9B99-77372434D3FA,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://store.apple.com/https://br-https://smb/https://product/https://MA850BZ/https://B/https://fone-https://de-https://ouvido-https://intra-https://auricular-https://apple-https://com-https://controle-https://remoto-https://e-https://microfone?https://fnode=https://3d,"[0, 0, 23, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://aka.ms/https://spc14keynote,"[0, 0, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://secure.facebook.com.de.a2ip.ru/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.wikihow.com/https://Act-https://Like-https://a-https://Dog,"[0, 0, 7, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://cataricosmeticos.com.br/CSS/da/client3,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://stepuptechsite.com/wp-admin/maint/online/autodomain/?email=abuse@dsa.com,"[0, 1, 4, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://olx.co.id/q-%7Bq%7D/sulawesi-tenggara?utm_source=google&utm_medium=search&utm_campaign=search_organic&mappingUrl=1,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://kakaku.com/kaden/coffee-maker/ranking_2128/pricedown/div-gpt-ad-k/header_text,"[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://olx.in/hi/all-results/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic&page=5,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.paypal.com/ai/cgi-bin/webscr?cmd=xpt/Marketing/general/PayPalStaySafe-outside,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.pinterest.com/aboutfaceskin/,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://ctt.ec/_boJ5+,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+driversuccess/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://www.ebay.com/https://bhp/https://black-https://sand-https://magnet,"[0, 0, 8, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://battle.net,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
https://www.pinterest.com/advaprice/stuffed/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://startpoints.top/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://vp.vidyuhati.com/smd.rchn/smrp.php,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://sbi.mx/page/41/786/BMOOnlineBanking.php,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://digg.com/video/explore-all-360-degrees-of-this-animated-squarepusher-music-video,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://mail.google.com/a/educadventista.org.brrobots.txt,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wcupa.edu/sciences-mathematics/premed/research.asp,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://app-host-list-84021.casa,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D8%A7%D9%83%D8%B1%D9%88-%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%85%D8%B3%D8%AA%D8%AE%D8%AF%D9%85-UI-12590d3b-b326-4207-bfe5-19234f53f08b,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.ashton-eka.ru/img/tmp/cms/ov/,"[0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.wikipedia.org/?https://title=https://S._https://Croce,"[0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://copiersolutions.com.ar/css/customer_center/customer-IDPP00C234/myaccount/signin/?country.x=US&locale.x=en_US,"[0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://nocontent-vvvppxqo.velocityhub.com/nextVRF.html?location=a72c61115d08542ff6df0528c49ebd9d,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.pinterest.com/1stmarinerbank/father-s-day-gift-ideas/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://6743687879238773327.z15.web.core.windows.net,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://olfarm.com.ua/1https/195.213.168.2534566/sucursalpersonas.transaccionesbancolombia.com/mua/,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
http://taikud1.com/components/com_k2/helpers/new/,"[0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
http://pinoythings.wordpress.com/2016/04/20/verify-paypal-using-paymaya,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://lloydbank-securebanking.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
http://miyowear.com/chase/Chase12345/Chase/Chase/update.htm,"[0, 0, 5, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
http://chrischan.net/ld/index.htm,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://goldtimexgroup.com/r/558f1a7c-ab50-4d52-99ab-ae2281e8c7d0/473244/1023074975/15915,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://profbar.ru/popularenlinea/BPD/notificacionespopular/Home.html,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.myvodafone-uk.ref9hm.com/myvodafone,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
https://mail.google.com/a/raga.com.tw,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://thenextweb.com/insider/2014/06/27/how-build-globally-successful-startup-small-country/gtm.start,"[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://europa.eu/about-eu/agencies/regulatory_agencies_bodies/policy_agencies/eurofound/index_en.htm,"[0, 0, 6, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://platform-fbcom-8231918912.spce.pe/profile.html?countUser=902fff0c492ea2718921b5a18a7e8508,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://englishstudio.ir/layout/,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
"https://www.ringcentral.com/browsers.html?uc=5B25C48F7CFD6D5ABDB86930D44D10127534655872020,0,,1,0&s=no&v=2&s_=1210","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://oroma-42f59.web.app/banks/halifax-online.co.uk,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
http://tinnhanh360.net/cuoc-song-than-tien-cua-cap-doi-khien-ca-the-gioi-ghen-ti.html,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://http://https://www.amazon.co.uk/https://0099439506-https://Books-https://Trade-https://In/https://s?https://ie=https://UTF8&https://page=https://1&https://rh=https://n%https://3A696229031%https://2Ck%https://3A0099439506,"[0, 0, 9, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://wcupa.edu/HealthSciences/health/commHealth.asp,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://nocontent-vvvppxqo.velocityhub.com/nextVRF.html?location=c5afbb416fe3a8bb3f9c883839e15f55,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
http://emgn.com/gaming/digital-purchases-from-steam-and-others-could-rise-in-the-uk/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
http://censor.net.ua/photo_news/335166/turchinov_oboronitelnye_soorujeniya_proshli_sereznye_ispytaniya_fotovideo,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://plus.google.com/+ChileescapeTravel,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://royalmail.delivery-fee.com,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://ecobureaux.com/paypal.com/fr/client/78b3348f8403d56371c6d2d7e7d7439a/?dispatch=?,"[0, 0, 4, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%AA%D8%AC%D8%A7%D9%87%D9%84-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B1%D8%B3%D8%A7%D8%A6%D9%84-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%AF-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D9%85%D8%AD%D8%A7%D8%AF%D8%AB%D8%A9-5EC0C3C2-3440-484E-9ACA-0588234D44E9,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://sites.google.com/site/help12856514762288210000/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.paypal.com/ag/cgi-bin/webscr?cmd=_contact-phone&locale.x=es_AG,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://urlz.fr/cBMP?0y=S0XWgzdgw1NekHoHRMKKpTrGJtJiiJcOoTJ1EUJADHCPB7E5Q8vBDox0ZH6GJqgbbwl6pe007O3iYLvjb9zluudsM0OHckjCXgf1XWwRZx33yF6,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wcupa.edu/_services/fin_aid/awardLetters.aspx,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]"
https://http://https://mail.google.com/https://a/https://aeolus-https://tyre.com,"[0, 0, 7, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://sites.google.com/site/protectionfbaccrecovery2017/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://dropmaster.info/pacifi/inicio.php,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://plus.google.com/+DownsviewadvocateCa,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.apkandroid.ru/caja-de-herramientas/mx.com.vepormas.cajadeherramientas/downloading.html,"[0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://bt35.weebly.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://949thebridge.com/New,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
https://www.redelivery-uk-rm.com/loading.php?&sessionid=$hash&securessl=true,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://www.microsoft.com/https://about/https://corporatecitizenship/https://en-https://us/https://youthspark/https://spotlight/https://mary/,"[0, 0, 15, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://www.samchak.com/C50,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.package-updates.support/RoyalMail/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://lawrencesisters.com.au/cgii/docusi/10e9fff73124151953da2c7c39d4de07/login.php?cmd=login_submit&amp;id=daa0bcd6e545a0976f918d41ca819621daa0bcd6e545a0976f918d41ca819621&amp;session=daa0bcd6e545a0976f918d41ca819621daa0bcd6e545a0976f918d41ca819621,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://rulesfb-wcxn9033.cha-international.com/profile.html?countUser=d6aa733634b432fe28f1caeba9a04ef5,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://rb.gy/9mqqip?Facebook_Update,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://hollywoodlife.com/2015/05/12/nina-dobrev-workout-self-magazine-june-2015-cover/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://greendiapersguide.com/jumper,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
http://shabbydiy.com/wp-includes/ID3/bankofamerica.com.login.update,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://tinyurl.com/y8s3q4v7,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://mailchimp.com/https://monkey-https://rewards/?https://aid=https://2d7464e7161ce4d42a4967e2e&https://afl=https://1,"[0, 0, 5, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://sonevie100.tonohost.com/,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://hdfcbank.com/sme/accounts-and-deposits/current-accounts/trade-current-account,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%84%D8%AF%D8%A7%D9%84%D8%A9-DATEDIF-25dba1a4-2812-480b-84dd-8b32a451b35c,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://dudukadafonseca.com/Duduka%20da%20Fonseca_files/files/Arch/Arch/Archive/,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wcupa.edu/communications/2017/04.13fran.aspx,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://mijnpostnl.cc/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://verifikasi7787.wixsite.com/mysite,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://beupkziebukuiaxnpkasazfvwe-dot-gle39404049.rj.r.appspot.com/,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
http://mclaren-en.ml/?login=do,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
http://paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia/ID/secure-code695/webapps/mpp/Home.php,"[0, 0, 5, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%84%D9%85%D9%87%D8%A7%D9%85-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9-8FDBF020-A9E1-45E4-BF15-23A8D2B6797D,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.harmoniautilidades.com.br/tmp/cgi/www.usaa.com/online/login.php?.portal=,"[0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://forms.framestr.com/organization-1071/form/248af113cb6321a55bdf37c2,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://xgatih.cf/surecc/gjjmwu=/zllzwm=,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://blackst.me/wp-admin/jj/webmail-op.jp/webmail-op.jp/?cgitoken=submit_authentication&id=db881da66b467b9c8606642d0b6e9859db881da66b467b9c8606642d0b6e9859&session=db881da66b467b9c8606642d0b6e9859db881da66b467b9c8606642d0b6e9859&uid=&idd=db881da66b467b9c8606642d0b6e9859,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://fanpage.gr/must-watch/%cf%8c%ce%bb%ce%bf%ce%b9-%ce%bf%ce%b9-%ce%b5%cf%80%ce%b9%ce%b2%ce%ac%cf%84%ce%b5%cf%82-%cf%84%ce%bf%cf%85-%ce%b1%ce%b5%cf%81%ce%bf%cf%80%ce%bb%ce%ac%ce%bd%ce%bf%cf%85-%cf%84%ce%b7%ce%bd-%ce%ba%ce%bf/,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://pkk.depok.go.id/doc46453/casts/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.pinterest.com/aallen79/beauty-is-in-the-eye-of-the-beholder/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://mail.google.com/a/pia.gov.ph,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://elrincondelarquero.com/gdrive/login.php,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://www.pinterest.com/1mem/easel-cards/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://informatio.igg.biz/ourtimet/,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D8%B3%D8%AA%D9%83%D8%B4%D8%A7%D9%81-%D8%A7%D9%84%D8%A7%D8%AE%D8%B7%D8%A7%D8%A1-%D9%88-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%D9%87%D8%A7-OneNote-%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D9%87-%D8%A7%D9%84%D9%85%D9%84%D9%81%D8%A7%D8%AA-%D9%81%D9%8A-Skype-for-Business-E2597EEE-43E6-4286-93FF-C2AA4E3BEE7B,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://laurelmountainenergy.com/prod.phx/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://services-vodafone.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://amazon.amazonrosin.icu/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://thenextweb.com/insider/2015/05/08/explore-all-of-google-maps-in-lego-form-with-this-web-app/gtm.start,"[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://villela.org/tudo/particuliers/acceder-a-mes-comptes/cre-dit/agr-i/cole/acces-cr/4c8504c7ac03916b5f6f14df33bba68a/mail2.php?channel=true&form=loading&sms=YH1fzK88cj40Sbz8sTjUqPpGXGYeYTDWBFcapkiBEnCwzcF15ZVwPkcM1b0Z5DWGi9QIt9k8xWE68k8e,"[0, 0, 9, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://ceritawhatsapp15.duckdns.org,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.gift-away.claim-xinn.tk/login/facebook/,"[0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://docs.google.com/forms/d/e/1FAIpQLSdReLoVCgzgyHD5pZY8loguyV-6tgJVZtGguyH0FuuglmRn3w/viewform,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.groupmabaryoutuberrffneww.eventcobraa21.ml/login.php,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+Contactpointe/posts,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
